Name	Note	Gender	Adjective	Clan	Wing	Blood Potency	Humanity	Current Age	Sexual Orientation	Striking Looks	Vice	Virtue	Area of Influence	Bloodline	Gender	Title	Siring Year	Secrets	Flaws	Arrival	Sire	Status	Location	Derangements	Apparent Age	Childer	Status (Clan)	Status (Covenant)	Status (City)	Favors	Player	
Placeholder		Female	Unwieldy	Mekhet	Legio Mortuum	2	2	350	Straight	Normal	Lust	Hope	Neonates		Female									No derangement	45							
Placeholder		Female	Far	Daeva	Senex	3	4	100	Straight	Striking Looks 2	Greed	Fortitude	Auguries		Female									No derangement	16							
Placeholder		Female	Exact	Julii	Legio Mortuum	2	4	50	Straight	Normal	Greed	Faith	Kine		Female									No derangement	23							
Placeholder		Female	Terrific	Gangrel	Senex	6	4	250	Straight	Normal	Greed	Justice	Lore		Female									Megalomania	79							
Placeholder		Male	High-pitched	Daeva	Peregrine Collegia	1	5	75	Straight	Striking Looks 4	Lust	Faith	Peregrine Collegia		Male									No derangement	31							
Placeholder		Male	Dependable	Daeva	Peregrine Collegia	1	3	75	Straight	Striking Looks 2	Envy	Hope	Merchants		Male									No derangement	36							
Placeholder		Male	Rainy	Julii	Senex	3	5	75	Straight	Normal	Gluttony	Justice	Soldier Training		Male									Obsessive Compulsion	63							
Placeholder		Male	Exclusive	Daeva	Cult of Augurs	1	2	350	Gay	Striking Looks 4	Wrath	Fortitude	Tax Collectors		Male									No derangement	18							
Placeholder		Female	Pushy	Mekhet	Senex	3	4	75	Straight	Striking Looks 4	Sloth	Charity	Mercenary Work		Female									No derangement	25							
Placeholder		Female	Erratic	Ventrue	Senex	7	2	75	Straight	Normal	Gluttony	Hope	Peregrine Collegia		Female									No derangement	27							
Placeholder		Male	Credible	Gangrel	Cult of Augurs	2	1	50	Gay	Normal	Pride	Faith	Entertainment		Male									No derangement	52							
Placeholder		Female	Chic	Julii	Senex	3	5	50	Straight	Normal	Sloth	Prudence	Lore		Female									No derangement	54							
Placeholder		Female	Literate	Daeva	Peregrine Collegia	2	5	75	Straight	Striking Looks 2	Wrath	Fortitude	Honorius		Female									No derangement	49							
Placeholder		Female	Vast	Gangrel	Peregrine Collegia	6	4	75	Straight	Normal	Wrath	Faith	Patricians		Female									Avoidance	6							
Placeholder		Female	Ill-fated	Ventrue	Peregrine Collegia	3	5	75	Gay	Striking Looks 2	Greed	Justice	Tax Collectors		Female									No derangement	25							
Placeholder		Female	Tender	Daeva	Cult of Augurs	1	4	50	Bisexual	Normal	Envy	Faith	Artists		Female									No derangement	17							
Placeholder		Female	Cognizant	Gangrel	Legio Mortuum	2	4	100	Straight	Normal	Envy	Hope	Investigation		Female									No derangement	38							
Placeholder		Female	Impartial	Mekhet	Peregrine Collegia	2	2	75	Straight	Normal	Greed	Temperance	Construction		Female									Irrationality	14							
Placeholder		Female	Addicted	Daeva	Cult of Augurs	3	4	150	Straight	Striking Looks 2	Lust	Faith	Mercenary Work		Female									No derangement	22							
Placeholder		Female	Boorish	Ventrue	Cult of Augurs	1	4	75	Straight	Normal	Lust	Justice	Tax Collectors		Female									No derangement	31							
Placeholder		Female	Abusive	Mekhet	Peregrine Collegia	5	3	75	Bisexual	Normal	Sloth	Fortitude	Senex		Female									No derangement	55							
Placeholder		Male	Last	Mekhet	Peregrine Collegia	3	5	75	Straight	Normal	Greed	Temperance	Kine		Male									Depression	26							
Placeholder		Female	Reposed	Gangrel	Legio Mortuum	2	4	75	Straight	Normal	Lust	Prudence	Human Religions		Female									Phobia	32							
Placeholder		Male	Educated	Gangrel	Cult of Augurs	2	6	150	Straight	Normal	Sloth	Fortitude	Construction		Male									No derangement	53							
Placeholder		Male	Tedious	Daeva	Peregrine Collegia	4	4	100	Bisexual	Normal	Sloth	Fortitude	Merchants		Male									Avoidance	32							
Placeholder		Female	Private	Nosferatu	Peregrine Collegia	3	2	75	Straight	Normal	Sloth	Temperance	Blood		Female									No derangement	80							
Placeholder		Male	Sad	Mekhet	Legio Mortuum	2	6	75	Straight	Normal	Greed	Faith	Political And Financial Broker		Male									No derangement	32							
Placeholder		Female	Frequent	Ventrue	Cult of Augurs	3	1	75	Straight	Normal	Gluttony	Temperance	Investigation		Female									No derangement	37							
Placeholder		Female	Shrill	Julii	Peregrine Collegia	1	4	75	Straight	Striking Looks 2	Gluttony	Prudence	Camarilla		Female									Narcissism	79							
Placeholder		Male	Grouchy	Nosferatu	Legio Mortuum	2	5	50	Straight	Normal	Pride	Hope	Ghouls		Male									No derangement	19							
Placeholder		Female	Massive	Mekhet	Senex	1	4	50	Straight	Normal	Wrath	Hope	Auguries		Female									No derangement	21							
Placeholder		Male	Undesirable	Ventrue	Legio Mortuum	2	4	50	Gay	Normal	Greed	Prudence	Ghouls		Male									No derangement	42							
Placeholder		Male	Therapeutic	Gangrel	Cult of Augurs	2	4	75	Bisexual	Normal	Pride	Charity	Vigor Trainer		Male									Phobia	22							
Placeholder		Male	Private	Mekhet	Peregrine Collegia	7	4	75	Straight	Normal	Sloth	Justice	Trade		Male									Depression	24							
Placeholder		Male	Acid	Gangrel	Cult of Augurs	3	6	50	Straight	Normal	Envy	Hope	Human Religions		Male									No derangement	39							
Placeholder		Male	Scandalous	Daeva	Peregrine Collegia	2	5	100	Straight	Normal	Lust	Fortitude	Peregrine Collegia		Male									No derangement	32							
Placeholder		Male	Magical	Ventrue	Legio Mortuum	1	5	100	Straight	Striking Looks 2	Wrath	Hope	Exotic Imports And Slaves		Male									Vocalization	26							
Placeholder		Female	Bumpy	Daeva	Senex	3	5	50	Gay	Normal	Greed	Temperance	Crime		Female									Suspicion	56							
Placeholder		Female	Unbecoming	Nosferatu	Cult of Augurs	3	3	100	Straight	Normal	Greed	Justice	Trade		Female									No derangement	33							
Placeholder		Female	Orange	Daeva	Senex	2	3	50	Straight	Normal	Lust	Temperance	Patricians		Female									No derangement	29							
Placeholder		Female	Appreciative	Gangrel	Legio Mortuum	2	5	150	Bisexual	Normal	Lust	Justice	Senex		Female									No derangement	31							
Placeholder		Male	Abrasive	Ventrue	Peregrine Collegia	4	5	75	Straight	Striking Looks 2	Pride	Prudence	Legio Mortuum		Male									No derangement	30							
Placeholder		Male	Pastoral	Julii	Legio Mortuum	2	3	350	Straight	Normal	Pride	Temperance	Kine		Male									No derangement	46							
Placeholder		Female	Hopeful	Gangrel	Peregrine Collegia	5	5	250	Straight	Normal	Gluttony	Faith	Merchants		Female									No derangement	56							
Placeholder		Female	Confused	Mekhet	Peregrine Collegia	3	5	350	Straight	Normal	Sloth	Fortitude	Human Religions		Female									No derangement	18							
Placeholder		Male	Spiteful	Nosferatu	Senex	3	2	700	Gay	Normal	Pride	Justice	Honorius		Male									Avoidance	36							
Placeholder		Female	Lethal	Julii	Cult of Augurs	7	3	75	Bisexual	Normal	Wrath	Charity	Curios		Female									Melancholia	27							
Placeholder		Female	Stable	Julii	Peregrine Collegia	3	3	100	Straight	Striking Looks 2	Envy	Temperance	Senex		Female									No derangement	52							
Placeholder		Male	Exciting	Daeva	Senex	4	3	75	Straight	Normal	Greed	Hope	Exotic Imports And Slaves		Male									Irrationality	36							
Placeholder		Female	Amazing	Gangrel	Legio Mortuum	3	4	75	Straight	Normal	Sloth	Prudence	Political And Financial Broker		Female									No derangement	9							
Placeholder		Female	Uneven	Mekhet	Senex	2	4	50	Gay	Normal	Wrath	Hope	Neonates		Female									Phobia	21							
Placeholder		Male	Fair	Julii	Cult of Augurs	2	4	100	Straight	Striking Looks 4	Pride	Justice	Neonates		Male									No derangement	31							
Placeholder		Female	Eatable	Julii	Legio Mortuum	4	5	100	Bisexual	Normal	Envy	Justice	Curios		Female									No derangement	51							
Placeholder		Male	Ceaseless	Ventrue	Peregrine Collegia	4	4	50	Gay	Striking Looks 2	Wrath	Faith	Merchants		Male									No derangement	16							
Placeholder		Male	Dear	Nosferatu	Senex	3	4	75	Bisexual	Striking Looks 4	Greed	Charity	Cult Of Augurs		Male									Avoidance	22							
Placeholder		Female	Repulsive	Daeva	Cult of Augurs	2	4	100	Straight	Striking Looks 2	Envy	Charity	Trade		Female									Phobia	37							
Placeholder		Female	Independent	Nosferatu	Senex	4	7	75	Bisexual	Normal	Sloth	Charity	Cult Of Augurs		Female									No derangement	73							
Placeholder		Male	New	Mekhet	Peregrine Collegia	2	4	50	Straight	Normal	Greed	Fortitude	Camarilla		Male									Fixation	47							
Placeholder		Male	Jobless	Daeva	Cult of Augurs	2	5	75	Straight	Striking Looks 4	Greed	Faith	Blood		Male									Phobia	34							
Placeholder		Male	Impartial	Ventrue	Senex	2	5	50	Straight	Normal	Pride	Faith	Patricians		Male									No derangement	42							
Placeholder		Female	Decorous	Gangrel	Cult of Augurs	3	5	75	Straight	Normal	Greed	Charity	Political And Financial Broker		Female									No derangement	49							
Placeholder		Male	Coherent	Julii	Cult of Augurs	10	4	75	Straight	Normal	Wrath	Fortitude	Artists		Male									No derangement	34							
Placeholder		Male	Stable	Daeva	Senex	3	6	100	Bisexual	Striking Looks 2	Gluttony	Justice	Auspex		Male									No derangement	33							
Placeholder		Male	Rotten	Nosferatu	Cult of Augurs	2	3	75	Straight	Normal	Pride	Faith	Curios		Male									Multiple Personality	40							
Placeholder		Female	Alike	Ventrue	Cult of Augurs	4	5	150	Gay	Normal	Lust	Fortitude	Construction		Female									Fugue	48							
Placeholder		Female	Military	Mekhet	Peregrine Collegia	4	3	150	Straight	Normal	Greed	Justice	Auspex		Female									Vocalization	23							
Placeholder		Male	Neighborly	Nosferatu	Cult of Augurs	2	4	75	Gay	Normal	Greed	Hope	Patricians		Male									No derangement	35							
Placeholder		Female	Tall	Nosferatu	Peregrine Collegia	2	5	150	Straight	Normal	Greed	Charity	Political And Financial Broker		Female									No derangement	32							
Placeholder		Female	Thankful	Julii	Cult of Augurs	3	3	50	Straight	Normal	Gluttony	Prudence	Political And Financial Broker		Female									No derangement	24							
Placeholder		Female	Fast	Nosferatu	Senex	3	3	75	Straight	Normal	Sloth	Charity	Lore		Female									No derangement	11							
Placeholder		Male	Burly	Daeva	Senex	4	5	75	Bisexual	Normal	Sloth	Fortitude	Legio Mortuum		Male									No derangement	33							
Placeholder		Male	Female	Ventrue	Senex	2	2	75	Straight	Normal	Greed	Fortitude	Mercenary Work		Male									No derangement	53							
Placeholder		Male	Merry	Gangrel	Legio Mortuum	2	5	50	Straight	Normal	Gluttony	Faith	Mercenary Work		Male									Avoidance	20							
Placeholder		Female	Bawdy	Ventrue	Senex	3	4	150	Straight	Normal	Sloth	Temperance	Legio Mortuum		Female									No derangement	33							
Placeholder		Female	Taboo	Mekhet	Peregrine Collegia	2	6	75	Straight	Normal	Wrath	Justice	Human Religions		Female									No derangement	9							
Placeholder		Female	Dapper	Ventrue	Cult of Augurs	2	4	100	Straight	Striking Looks 2	Lust	Fortitude	Construction		Female									Suspicion	17							
Placeholder		Female	Impartial	Daeva	Legio Mortuum	1	5	75	Straight	Normal	Pride	Charity	Investigation		Female									No derangement	35							
Placeholder		Female	Gleeful	Daeva	Cult of Augurs	2	4	50	Gay	Normal	Wrath	Prudence	Honorius		Female									No derangement	17							
Placeholder		Male	Tall	Julii	Cult of Augurs	3	5	250	Straight	Normal	Lust	Hope	Vigor Trainer		Male									Inferiority Complex	69							
Placeholder		Male	Languid	Nosferatu	Cult of Augurs	3	1	150	Straight	Normal	Envy	Prudence	Legio Mortuum		Male									No derangement	34							
Placeholder		Male	Saintly	Nosferatu	Peregrine Collegia	1	5	50	Straight	Normal	Lust	Hope	Money		Male									No derangement	46							
Placeholder		Female	Spirited	Nosferatu	Peregrine Collegia	7	4	100	Bisexual	Normal	Greed	Justice	Tax Collectors		Female									No derangement	32							
Placeholder		Male	Rustic	Julii	Senex	4	6	100	Straight	Normal	Lust	Charity	Curios		Male									No derangement	29							
Placeholder		Female	Loner	Julii	Peregrine Collegia	3	5	50	Straight	Striking Looks 2	Lust	Fortitude	Legio Mortuum		Female									Fugue	20							
Placeholder		Female	Voracious	Gangrel	Cult of Augurs	1	5	100	Straight	Normal	Wrath	Hope	Cult Of Augurs		Female									No derangement	35							
Placeholder		Male	Undesirable	Nosferatu	Cult of Augurs	2	6	75	Straight	Normal	Wrath	Hope	Investigation		Male									No derangement	38							
Placeholder		Female	Constant	Ventrue	Senex	2	9	50	Straight	Normal	Gluttony	Temperance	Mercenary Work		Female									Narcissism	44							
Placeholder		Male	Attractive	Daeva	Senex	2	4	150	Straight	Normal	Envy	Charity	Warfare Training		Male									No derangement	22							
Placeholder		Female	Draconian	Nosferatu	Cult of Augurs	6	3	50	Straight	Striking Looks 4	Envy	Faith	Neonates		Female									Depression	18							
Placeholder		Male	Fair-minded	Ventrue	Cult of Augurs	3	4	50	Bisexual	Normal	Envy	Justice	Ghouls		Male									No derangement	42							
Placeholder		Male	Stimulating	Ventrue	Legio Mortuum	2	5	75	Straight	Normal	Pride	Temperance	Auspex		Male									No derangement	36							
Placeholder		Female	Tedious	Daeva	Legio Mortuum	3	6	100	Bisexual	Striking Looks 2	Gluttony	Charity	Investigation		Female									No derangement	44							
Placeholder		Male	Big-hearted	Daeva	Cult of Augurs	2	3	75	Gay	Normal	Gluttony	Prudence	Auguries		Male									Inferiority Complex	26							
Placeholder		Male	Dirty	Gangrel	Cult of Augurs	5	2	150	Gay	Normal	Pride	Temperance	Neonates		Male									No derangement	67							
Placeholder		Female	Dull	Daeva	Cult of Augurs	2	6	100	Straight	Striking Looks 2	Lust	Fortitude	Legio Mortuum		Female									Fixation	37							
Placeholder		Female	Unique	Daeva	Senex	6	2	100	Straight	Striking Looks 2	Wrath	Fortitude	Cult Of Augurs		Female									No derangement	18							
Placeholder		Female	Reminiscent	Nosferatu	Peregrine Collegia	2	4	250	Straight	Normal	Pride	Fortitude	Construction		Female									Fixation	45							
Placeholder		Male	Mean	Gangrel	Peregrine Collegia	2	2	100	Straight	Normal	Greed	Temperance	Merchants		Male									No derangement	32							
Placeholder		Female	Mighty	Nosferatu	Cult of Augurs	2	4	75	Straight	Normal	Sloth	Hope	Construction		Female									Phobia	31							
Placeholder		Male	Future	Mekhet	Senex	3	6	50	Straight	Normal	Sloth	Prudence	Investigation		Male									No derangement	9							
Placeholder		Female	Engaging	Nosferatu	Cult of Augurs	4	4	75	Straight	Normal	Wrath	Hope	Cult Of Augurs		Female									No derangement	21							
Placeholder		Male	Kaput	Mekhet	Peregrine Collegia	2	4	75	Straight	Normal	Gluttony	Faith	Camarilla		Male									No derangement	26							
Placeholder		Male	Shrill	Gangrel	Peregrine Collegia	3	6	75	Straight	Normal	Gluttony	Fortitude	Exotic Imports And Slaves		Male									Vocalization	26							
Placeholder		Female	Merry	Gangrel	Legio Mortuum	3	3	100	Straight	Normal	Envy	Prudence	Honorius		Female									No derangement	37							
Placeholder		Female	Amusing	Mekhet	Peregrine Collegia	10	5	250	Gay	Normal	Wrath	Prudence	Kine		Female									Phobia	30							
Placeholder		Female	Respectful	Julii	Peregrine Collegia	2	4	75	Gay	Normal	Lust	Justice	Tax Collectors		Female									No derangement	43							
Placeholder		Female	Ritzy	Ventrue	Legio Mortuum	3	3	75	Straight	Normal	Envy	Charity	Merchants		Female									No derangement	26							
Placeholder		Male	Desirable	Julii	Legio Mortuum	5	5	75	Bisexual	Normal	Gluttony	Charity	Exotic Imports And Slaves		Male									No derangement	25							
Placeholder		Male	Nutritious	Ventrue	Peregrine Collegia	1	4	100	Straight	Normal	Sloth	Faith	Tax Collectors		Male									Phobia	40							
Placeholder		Male	Nappy	Nosferatu	Senex	2	4	50	Straight	Normal	Gluttony	Fortitude	Lore		Male									No derangement	18							
Placeholder		Male	Chief	Nosferatu	Senex	3	2	75	Straight	Normal	Sloth	Temperance	Auguries		Male									Irrationality	37							
Placeholder		Female	Even-tempered	Nosferatu	Legio Mortuum	2	7	75	Straight	Normal	Pride	Fortitude	Honorius		Female									Vocalization	64							
Placeholder		Male	Woozy	Ventrue	Peregrine Collegia	3	5	100	Bisexual	Normal	Lust	Hope	Cult Of Augurs		Male									No derangement	13							
Placeholder		Female	Nappy	Nosferatu	Cult of Augurs	3	4	100	Straight	Normal	Lust	Justice	Auguries		Female									No derangement	49							
Placeholder		Female	Torpid	Nosferatu	Senex	4	4	75	Bisexual	Normal	Gluttony	Charity	Crime		Female									Fixation	60							
Placeholder		Female	U	Nosferatu	Legio Mortuum	3	6	250	Gay	Normal	Sloth	Fortitude	Curios		Female									Multiple Personality	30							
Placeholder		Female	Curious	Daeva	Cult of Augurs	4	4	500	Straight	Normal	Sloth	Hope	Investigation		Female									Schizophrenia	36							
Placeholder		Female	Frightened	Daeva	Senex	3	5	75	Straight	Normal	Envy	Justice	Artists		Female									No derangement	55							
Placeholder		Female	Systematic	Nosferatu	Cult of Augurs	5	5	150	Straight	Striking Looks 4	Pride	Temperance	Kine		Female									No derangement	49							
Placeholder		Male	Forthright	Nosferatu	Cult of Augurs	6	4	50	Straight	Normal	Lust	Charity	Warfare Training		Male									Avoidance	21							
Placeholder		Female	Auspicious	Ventrue	Senex	1	5	150	Gay	Striking Looks 2	Pride	Charity	Exotic Imports And Slaves		Female									No derangement	51							
Placeholder		Male	Common	Nosferatu	Peregrine Collegia	4	3	250	Bisexual	Normal	Envy	Justice	Patricians		Male									No derangement	53							
Placeholder		Female	Accommodating	Nosferatu	Senex	4	4	50	Straight	Normal	Wrath	Charity	Crime		Female									No derangement	10							
Placeholder		Female	Scandalous	Ventrue	Cult of Augurs	1	5	100	Gay	Striking Looks 2	Wrath	Prudence	Mercenary Work		Female									Suspicion	48							
Placeholder		Male	Forgiving	Daeva	Peregrine Collegia	2	5	100	Straight	Striking Looks 2	Envy	Charity	Warfare Training		Male									Inferiority Complex	32							
Placeholder		Female	Unbecoming	Ventrue	Legio Mortuum	3	3	75	Straight	Striking Looks 4	Pride	Charity	Neonates		Female									No derangement	32							
Placeholder		Male	Shy	Nosferatu	Senex	3	4	100	Straight	Normal	Greed	Fortitude	Kine		Male									Phobia	31							
Placeholder		Female	Chemical	Daeva	Senex	2	3	50	Straight	Striking Looks 2	Envy	Charity	Auspex		Female									No derangement	20							
